pl_name,pl_rade,pl_bmasse,pl_orbper,st_teff
"TOI-5926 b",7.38288000,,3.81161760000,5430.00
"TOI-4156 c",3.09540652,,12.82263904174,5986.00
"TOI-6281 b",2.77385000,,1.05425480000,4160.10
"TOI-6677 b",8.32098000,,5.44967360000,6760.00
"TOI-6954 b",3.74825000,,4.02075570000,5019.90
"TOI-1269 b",2.40144286,6.40000000,4.25299130000,5499.00
"TOI-7155 b",2.15693000,,3.89490050000,4718.00
"TOI-808 b",2.20344362,,9.73944854026,5078.20
"TOI-209 b",2.39472090,,4.37943587445,4806.66
"TOI-2453 b",3.24380341,,4.44143463188,3720.23
"TOI-6677 b",5.83507112,,5.45060661625,6572.28
"TOI-697 b",2.35859364,,8.60788713593,5681.95
"TOI-2518 b",2.26838675,,6.89797425216,5751.20
"TOI-6080 b",3.32424168,,8.05562348084,5775.46
"TOI-4898 b",3.71979540,,2.76520470167,4201.57
"TOI-1036 b",6.28499593,,3.77952125496,5664.68
"TOI-6393 b",2.75958542,,9.53176110329,5008.20
"TOI-6281 b",1.92416074,,1.05426244177,4533.23
"TOI-4578 b",2.26974262,,8.62392630369,5951.32
"TOI-5599 b",7.18882120,,5.43691503941,6137.02
"WASP-164 b",12.64375200,676.97790000,1.77712550000,5806.00
"HAT-P-9 b",15.69260000,241.86863000,3.92281400000,6350.00
"K2-121 b",7.70000000,,5.18574300000,
"HD 207496 b",2.25000000,6.10000000,6.44100800000,4819.00
"WASP-25 b",13.95182000,,3.76487300000,5703.00
"WASP-54 b",17.00865915,,3.69359967417,6097.47
"Kepler-43 b",12.23400000,,3.02409254800,5957.00
"K2-271 b",6.92239107,,8.56232889439,5545.30
"Kepler-275 b",2.20000000,,10.30067919000,6157.00
"Kepler-289 b",2.43000000,,34.54390100000,5930.00
"TOI-205 b",2.50121142,,4.25300773815,6302.74
"TOI-4662 b",2.87998299,,4.70343764575,4520.41
"Kepler-77 b",10.76064000,165.90726000,3.57878087000,5520.00
"TOI-929 b",2.68983343,,5.83015366944,4457.16
"TOI-1226 b",2.41011120,,3.92880881576,5434.91
"TOI-1291 b",5.63826391,,7.16200975510,6139.95
"TOI-2071 b",2.56484195,,5.67395386982,5755.41
"TOI-4747 b",3.95803201,,5.21924158592,5595.08
"TOI-1466 b",2.46741991,,1.87190602231,4435.39
"TOI-1750 b",2.78943837,,11.33727129656,4683.75
"TOI-799 b",2.06631784,,5.54519139676,5662.81
"TOI-921 b",3.53409617,,5.12871907628,6011.66
"TOI-5159 b",1.54732112,,5.83639428843,5156.16
"TOI-5595 b",4.73740402,,5.99002553853,4417.30
"TOI-4363 b",1.76689273,,2.11867592279,4278.45
"TOI-1873 b",2.86356397,,7.00572708834,5597.99
"TOI-938 b",4.82401567,,8.80733882211,5829.42
"TOI-4511 b",2.75304932,,10.98090968596,5418.77
"TOI-7008 b",4.94735276,,0.84069041367,5116.06
"TOI-4640 b",2.84326517,,2.68566015238,5743.01
"TOI-6699 b",2.32645266,,5.32005926761,4705.10
"TOI-1756 b",1.94225664,,2.78301736297,3891.86
"TOI-2104 b",1.52898127,,5.90437045700,4856.13
"TOI-5926 b",7.56807148,,3.81122794237,5388.92
"TOI-5335 b",4.02422162,,3.61365988443,5528.92
"TOI-1839 b",2.21895097,,1.42378440907,5315.91
"TOI-4030 b",5.84625590,,2.50900199461,5640.37
"TOI-4029 b",6.73756618,,5.88498234631,5662.53
"TOI-2092 b",2.94892961,,4.30325528074,5842.06
"TOI-2227 b",3.09885187,,4.22175815648,5889.54
"TOI-941 b",6.51165317,,8.51460888787,5745.88
"TOI-5380 b",3.48093238,,3.77229247873,6400.78
"TOI-6954 b",3.63524486,,4.02074127419,5170.87
"TOI-5777 b",3.09551273,,6.91716177373,4408.03
"TOI-7155 b",2.40821473,,3.89489711981,4673.03
"TOI-1732 b",2.49549787,,4.11923678339,4201.93
"TOI-2977 b",12.98230000,,2.35056980000,5356.00
"WASP-182 b",9.52765000,47.03884000,3.37698480000,5638.00
"Kepler-471 b",10.53000000,,5.01423457500,6475.00
"K2-138 e",3.29000000,,8.26144000000,5378.00
"CoRoT-32 b",6.38913000,47.67450000,6.71837000000,5970.00
"Kepler-387 b",1.03000000,,6.79163600000,5774.00
"HD 332231 b",9.71820300,77.55052000,18.71204000000,6089.00
"LHS 1140 c",1.56599372,,3.77794175247,3131.00
"Kepler-1656 b",4.57400000,,31.57865933800,5731.00
"TOI-2092 b",2.66568000,,4.30326416007,5468.73
"Kepler-686 b",11.77000000,,1.59474546300,5934.00
"TOI-2200 b",7.18912000,,2.93602810000,4983.60
"TOI-2227 b",2.81922000,,4.22177170000,5763.48
"TOI-2453 b",3.00147766,,4.44142754516,3609.00
"TOI-1718 b",4.24332000,,5.58703960000,5378.00
"TOI-1722 b",3.86469000,,9.60522350000,6137.00
"TOI-1732 b",2.22366292,,4.11922311926,3876.00
"TOI-1750 b",2.61949404,,11.33736139757,4765.00
"TOI-1756 b",1.71046027,,2.78301136608,3756.00
"TOI-1839 b",2.68553482,,1.42380665983,5382.69
"TOI-5159 b",1.61343492,,5.83650984429,5259.00
"TOI-5160 b",2.23474000,,4.28075090000,5653.30
"TOI-2518 b",2.18563000,,6.89794320000,6016.00
"TOI-1873 b",3.10392322,,7.00568049252,5699.00
"TOI-5380 b",3.13069000,,3.77231190000,6525.00
"Kepler-412 b",12.53000000,,1.72086132400,6195.00
"Qatar-8 b",15.23080000,,3.71464780000,5783.00
"HATS-11 b",18.03000000,,3.61918800000,6563.00
"WASP-171 b",11.37490000,,3.81862760000,6090.00
"KOI-12 b",14.63000000,,17.85521969800,6635.00
"HATS-36 b",12.92000000,,4.17518600000,5950.00
"HATS-6 b",11.18658200,101.38777000,3.32527250000,3724.00
"TOI-3353.01",2.66675550,,4.66579650000,6365.00
"TOI-837 b",9.71000000,116.00000000,8.32491020000,6000.00
"Kepler-1701 b",2.00800000,,169.13345500000,5253.00
"Kepler-276 b",2.64000000,,14.12846178000,6102.00
"Kepler-79 e",3.01000000,,81.06378950000,6198.00
"Kepler-279 c",3.57000000,,35.73557190000,6781.00
"Kepler-278 c",3.59000000,,51.07877500000,4991.00
"Kepler-152 c",2.56000000,,88.25535440000,5262.00
"Kepler-222 d",3.56300000,,28.08194365000,5315.00
"Kepler-7 b",17.29000000,,4.88548895300,6027.00
"Kepler-1514 b",22.02000000,,217.83176260000,6382.00
"K2-199 c",2.85000000,12.40000000,7.37448970000,4491.00
"K2-155 b",1.80000000,,6.34200000000,4258.00
"HATS-5 b",10.22300000,75.32300000,4.76338700000,5304.00
"WASP-139 b",9.34404416,,5.92426613248,5310.00
"TOI-4588 b",8.28000000,,13.11896675600,7221.00
"TOI-4588 b",8.28000000,,13.11896675600,7221.00
"TOI-4588 b",8.25000000,,13.11896244300,7221.00
"TOI-4588 b",8.28000000,,13.11896675600,7221.00
"TOI-697 b",2.62061412,,8.60786030435,5447.00
"TOI-883 b",7.17665000,,10.05772970000,5651.00
"TOI-921 b",3.37636094,,5.12872650603,6055.50
"TOI-938 b",4.09160000,,8.80735070000,5981.00
"TOI-205 b",2.16979823,,4.25298569407,6222.50
"TOI-209 b",2.31490880,,4.37942977856,4892.00
"TOI-4363 b",1.83255339,,2.11865900761,4002.00
"TOI-4511 b",5.76837000,,10.97768670000,5708.00
"TOI-4513 b",2.22799000,,9.76076320000,5558.00
"TOI-4561 b",2.02245635,,8.93565576405,5631.00
"TOI-4640 b",2.86223252,,2.68572291133,5978.00
"TOI-4662 b",2.58065000,,4.70341870000,4481.00
"TOI-4747 b",3.83430000,,5.21924260000,5688.00
"TOI-3896 b",2.97425000,,4.37731130000,5127.00
"TOI-4029 b",6.61503000,,5.88504010000,5712.40
"TOI-1105 b",2.90726000,,10.86805230000,4664.00
"Kepler-986 b",2.09000000,,56.43499380000,5734.00
"TOI-2768 b",2.63000000,,1.50801000000,4008.00
"Kepler-1177 b",2.01000000,,106.24788200000,5679.00
"Kepler-44 b",12.71000000,,3.24673265100,5763.00
"KOI-12 b",18.37000000,,17.85521969800,6918.00
"Kepler-18 b",2.11000000,,3.50468755400,5356.00
"WASP-22 b",12.98002200,181.16310000,3.53273130000,6000.00
"WASP-177 b",12.00549486,,3.07171816382,5082.00
"DS Tuc A b",6.17576816,,8.13822217724,5414.00
"EPIC 211945201 b",5.50000000,11.00000000,19.49100000000,6019.00
"Kepler-734 b",4.03000000,,6.10485285600,5112.00
"Kepler-477 b",1.84000000,,11.11990653000,5074.00
"K2-32 b",5.38000000,21.10000000,8.99218000000,5315.00
"Wendelstein-1 b",11.56096260,188.15536000,2.66341600000,4251.00
"Kepler-493 b",11.42000000,,3.00387658100,6299.00
"K2-132 b",14.57170000,155.73670000,9.17510000000,4840.00
"HAT-P-61 b",11.37324393,,1.90250318292,5464.20
"Kepler-720 b",8.41000000,,4.70832654200,5618.00
"TOI-942 b",3.89000000,,4.32421000000,
"HAT-P-14 b",12.89035000,731.96249000,4.62768200000,6600.00
"HAT-P-14 b",14.36940000,,4.62766400000,6727.60
"Kepler-65 c",2.62300000,5.40000000,5.85969700000,
"HD 110082 b",3.05380568,,10.18269827350,6153.00
"Kepler-774 b",2.20000000,,11.08942000000,6405.00
"Kepler-262 c",1.75000000,,21.85362905000,5830.00
"Kepler-1331 b",1.05000000,,0.78916165300,4508.00
"K2-29 b",11.42000000,,3.25876800000,5323.00
"KOI-12 b",14.63000000,,17.85521969800,6635.00
"Kepler-487 d",2.77513568,,2.41839003600,5422.00
"CoRoT-18 b",14.02245900,1039.30410000,1.90006930000,5440.00
"HAT-P-42 b",14.34800000,331.80100000,4.64187800000,5743.00
"TOI-2364 b",8.60849718,71.51139158,4.01975170000,5306.00
"Kepler-218 d",2.66000000,,124.52446470000,5542.00
"Kepler-614 b",2.35000000,,14.03491514000,5258.00
"Kepler-113 b",1.90000000,,4.75400115000,4591.00
"KELT-8 b",20.84874000,272.69814000,3.24406000000,5754.00
"Kepler-396 c",5.15743026,,88.49568296583,5509.61
"HATS-26 b",19.61575000,206.58950000,3.30238810000,6071.00
"WASP-126 b",10.51358773,,3.28878982693,5800.00
"K2-133 d",2.00300000,,11.02454000000,3655.00
"TOI-4137 b",13.63710000,,3.80162170000,6244.00
"Kepler-1965 b",1.06000000,,41.86736720000,5864.00
"TOI-1899 b",12.89035000,209.76780000,29.02000000000,3841.00
"KOI-12 b",14.63000000,,17.85521969800,6635.00
"Kepler-428 b",9.77000000,,3.52563247000,4988.00
"Kepler-731 b",13.75000000,,3.85560355100,6028.00
"Kepler-1624 b",2.27000000,,3.29030451800,3212.00
"HAT-P-9 b",15.69000000,247.90000000,3.92289000000,6350.00
"CoRoT-18 b",15.04962078,,1.90008624739,5440.00
"HAT-P-67 b",22.62230000,,4.80997550000,6417.00
"pi Men c",2.01890000,,6.26783990000,5998.00
"HD 219134 b",1.28153171,,3.09293860000,4884.29
"Kepler-314 c",2.85000000,,5.96040001100,5418.00
"WASP-82 b",18.49040000,,2.70582000000,6441.60
"TOI-1478 b",11.88154000,270.47333000,10.18024900000,5597.00
"WASP-185 b",14.47922158,,9.39113260201,5708.00
"K2-182 b",2.93924000,,4.73696690000,5069.20
"WASP-25 b",13.67500000,184.33400000,3.76482500000,5703.00
"Kepler-855 b",9.23000000,,7.88663110400,5847.00
"HATS-49 b",8.62854045,,4.14703592335,4247.00
"Kepler-65 d",1.67000000,,8.13122484000,6220.00
"HAT-P-25 b",13.33871000,180.20961000,3.65283600000,5500.00
"Kepler-314 c",2.96467298,,5.96055423169,5219.54
"Kepler-411 d",3.46000000,,58.01985830000,4920.00
"K2-77 b",2.79975419,,8.20008746059,4865.60
"OGLE2-TR-L9 b",21.90663275,,2.48554277506,6933.00
"HATS-42 b",15.69260000,597.52040000,2.29210200000,6060.00
"TOI-1742 b",2.36507598,9.70000000,21.26908400000,5815.00
"K2-216 b",1.75000000,8.00000000,2.17480000000,4503.00
"K2-25 b",4.20831932,,3.48455432425,3204.00
"Kepler-424 b",9.97601000,341.98508000,3.31186440000,5460.00
"K2-32 e",2.20000000,,4.34910000000,
"TOI-2202 b",10.95117414,287.31687993,11.91260750000,5169.00
"Kepler-77 b",10.93000000,,3.57878272000,5731.00
"Kepler-94 b",2.61631054,,2.50808154880,4715.00
"CoRoT-19 b",14.45961000,367.09365000,3.89713000000,6090.00
"Kepler-314 b",0.78000000,,2.46106655000,5440.00
"HATS-10 b",12.54305864,,3.31281604058,5909.00
"KELT-24 b",15.24421375,1334.87930940,5.55149000000,6415.00
"OGLE2-TR-L9 b",18.09132600,1379.38220000,2.48553300000,6933.00
"HATS-5 b",10.22260800,75.64354000,4.76338700000,5304.00
"Kepler-65 b",1.42000000,,2.15491000000,6211.00
"HATS-40 b",17.71022000,505.34970000,3.26427360000,6460.00
"Kepler-318 c",4.59000000,,11.81500130000,5903.00
"HATS-33 b",12.93518600,,2.54956400000,5659.00
"TOI-2567 b",10.70165915,,5.98394510000,5609.00
"K2-34 b",13.10000000,,2.99563300000,
"TOI-2285 b",1.57811359,,27.26720158460,3546.00
"HAT-P-57 b",19.50366000,448.14030000,2.46530000000,6330.00
"KOI-94 c",3.86400000,,10.42367776500,6181.00
"Kepler-96 b",2.37300000,12.96756068,16.23846777000,
"Kepler-487 b",11.82000000,,15.35876840300,5456.00
"K2-188 c",2.90000000,,7.80975700000,
"Kepler-45 b",10.60000000,,2.45524062600,3793.00
"Kepler-506 b",2.63000000,,6.88341278000,6139.00
"Kepler-91 b",15.69000000,209.76000000,6.24668005000,4643.39
"Kepler-450 b",7.18436827,,28.54105573165,6197.21
"Qatar-6 b",11.90395800,212.31044000,3.50619500000,5052.00
"Kepler-858 b",4.78000000,,76.13622222000,5591.00
"K2-285 c",3.60516000,,7.13856720000,5144.50
"WASP-47 b",12.86000000,374.00000000,4.15915100000,
"WASP-47 e",1.83000000,9.00000000,0.78961000000,
"TOI-4379 b",16.69017226,353.74301699,3.25352000000,6020.00
"WASP-47 b",12.25100000,357.00000000,4.15915200000,5476.00
"WASP-47 d",3.58000000,13.30000000,9.03101000000,5476.00
"WASP-57 b",11.76945000,204.68252000,2.83891856000,5600.00
"K2-32 d",3.13000000,,31.71586800000,4686.00
"K2-105 b",3.37000000,,8.26770400000,5464.00
"TOI-880 c",5.04450000,,6.38725240000,4935.00
"K2-34 b",13.70000000,,2.99563720000,
"Kepler-411 b",2.20000000,,3.00515691100,4920.00
"K2-98 b",4.93000000,20.00000000,10.13693000000,6103.00
"TOI-169 b",12.17297400,251.40353000,2.25544770000,5880.00
"HD 108236 e",3.08300000,,19.59002500000,5660.00
"WASP-166 b",7.06167000,32.10083000,5.44354000000,6050.00
"HATS-16 b",14.57170000,1039.30410000,2.68650200000,5738.00
"Kepler-855 b",9.23000000,,7.88663110400,5847.00
"HD 108236 e",3.00264281,,19.59015780924,5723.87
"HD 108236 c",2.05674802,,6.20362188553,5723.87
"HD 108236 b",1.55313499,,3.79588997084,5723.87
"HD 108236 b",1.58600000,,3.79523000000,5730.00
"HD 108236 c",2.06800000,,6.20370000000,5730.00
"HD 108236 b",1.61500000,,3.79596300000,5660.00
"HD 108236 c",2.07100000,,6.20344900000,5660.00
"TOI-1233.01",2.53900000,,14.17568500000,5660.00
"WASP-166 b",7.30242000,,5.44353540000,6313.00
"TOI-682.01",3.74186000,,6.83923880000,5085.00
"KOI-217 b",12.44200000,,3.90512000000,5545.00
"Kepler-15 b",10.77000000,,4.94278339900,5514.00
"KOI-94 e",6.73000000,,54.31993000000,6184.00
"Kepler-289 c",18.17000000,,125.86543389000,6279.00
"TOI-163 b",14.62607111,,4.23111726216,6671.00
"Kepler-76 b",13.20000000,,1.54492888300,6371.00
"TOI-1442 b",1.18337788,,0.40906805811,3328.00
"WASP-47 d",3.71000000,16.80000000,9.09500000000,5576.00
"WASP-47 b",12.89000000,362.31100000,4.15913990000,5350.00
"HATS-13 b",13.58530800,172.58169000,3.04404990000,5523.00
"WASP-47 b",12.77000000,341.00000000,4.15912870000,5576.00
"WASP-47 d",3.63000000,15.20000000,9.03081000000,5576.00
"WASP-47 e",1.82900000,22.00000000,0.78959700000,5576.00
"WASP-47 b",12.71000000,370.00000000,4.15912820000,5576.00
"K2-55 b",4.43000000,,2.84928180000,4237.00
"WASP-47 e",1.50000000,,0.78961301000,5427.00
"K2-28 b",1.60000000,,2.26044390000,2997.00
"WASP-55 b",14.96401500,199.27941000,4.46562910000,6070.00
"K2-28 b",2.32000000,,2.26045500000,3214.00
"WASP-47 b",12.30000000,,4.15922100000,5950.00
"WASP-47 d",3.18000000,,9.03164000000,5950.00
"K2-55 b",4.38000000,,2.84927400000,4299.98
"WASP-47 b",12.63000000,363.10000000,4.15912890000,5552.00
"WASP-47 e",1.81000000,6.83000000,0.78959200000,5552.00
"WASP-55 b",14.90797000,193.87630000,4.46563000000,5900.00
"K2-237 b",18.40517800,392.83788000,2.18055770000,6099.00
"K2-28 b",2.45000000,,2.26043800000,3290.00
"K2-28 b",2.56000000,,2.26044550000,3214.00
"K2-28 b",1.52000000,,2.26040400000,
"K2-60 b",10.45000000,,3.00265400000,
"K2-55 b",4.07000000,,2.84930200000,
"TOI-237 b",1.71754093,,5.43616672905,3139.00
"TOI-237 b",1.44000000,,5.43609800000,3212.00
"WASP-47 e",1.80000000,,0.78965500000,5565.00
"WASP-47 d",3.30000000,,9.02805200000,5565.00
"Kepler-471 b",10.63000000,,5.01423473300,6490.00
"K2-321 b",2.05124347,,2.29797490000,3750.00
"HATS-15 b",12.38594500,689.69110000,1.74748753000,5311.00
"XO-5 b",12.20660100,344.52772000,4.18775700000,5370.00
"WASP-68 b",14.79588000,343.25640000,5.08430000000,5910.00
"HATS-4 b",12.90831479,,2.51672571567,5403.00
"TOI-261.01",3.04498627,,3.36392539669,5890.30
"TOI-261.02",3.34822227,,13.03935862135,5890.30
"TOI-1203.01",2.96414610,,25.51953069147,5742.22
"TOI-1230.01",3.23968384,,25.05713123288,5696.00
"TOI-1054.01",2.43432000,,15.50778550000,6122.00
"TOI-261.01",3.04498630,,3.36392540000,5890.30
"TOI-1203 b",1.52000000,3.51000000,4.15728880000,5737.00
"TOI-1203.01",2.91800000,7.39000000,25.50267200000,5737.00
"TOI-1233.01",2.72000000,,14.17555000000,5730.00
"HD 108236 e",3.12000000,,19.59170000000,5730.00
"HAT-P-11 b",4.36000000,23.40000000,4.88780244300,4780.00
"Kepler-289 c",11.23000000,157.18000000,125.87230000000,5990.00
"Kepler-485 b",13.63000000,,3.24325979600,6109.00
"HD 108236 f",2.01700000,,29.54115000000,5660.00
"TOI-6029 b",14.39233122,519.64944544,5.79870000000,6223.00
"Kepler-4 b",4.14000000,,3.21366862800,5781.00
"TOI-261.01",2.95000000,,3.36000000000,5890.30
"TOI-1203.01",3.76000000,,25.49000000000,5742.22
"TOI-261.02",2.52000000,,13.04000000000,5890.30
"TOI-682.01",4.39000000,,6.84000000000,5085.00
"TOI-1054.01",3.28000000,,15.51000000000,6096.00
"TOI-1230.01",3.23000000,,25.06000000000,6083.00
"TOI-1233.01",3.19000000,,14.18000000000,5723.87
"TOI-4600 b",6.80000000,959.84178914,82.68690000000,5170.00
"WASP-55 b",14.59267171,,4.46563061556,6070.00
"WASP-47 b",12.29768438,,4.15915124589,5576.00
"K2-60 b",9.46238398,,3.00264948360,5630.00
"WASP-47 b",12.64000000,363.60000000,4.15914920000,5552.00
"TOI-5319 b",2.83000000,,4.07853000000,3580.00
"TOI-892 b",12.03350000,,10.62658370000,7723.00
"K2-108 b",5.28000000,59.40000000,4.73401000000,5474.00
"Kepler-424 b",9.13000000,,3.31186449900,5523.00
"HIP 65 A b",22.75427000,1021.18779000,0.98097340000,4590.00
"TOI-1472 b",4.15964583,16.50000000,6.36381000000,5133.00
"TOI-2128 b",2.08874836,4.50000000,16.34136000000,5968.00
"K2-253 b",12.96278785,,4.00357732994,5318.00
"Kepler-918 b",1.74000000,,4.85386933000,6028.00
"TOI-150.01",13.88927615,,5.85740753760,5982.90
"WASP-41 b",12.32990000,270.15550000,3.05240000000,5545.00
"TOI-1238 c",2.52485590,,3.29476891974,3853.00
"TOI-1794 b",3.33026651,,8.76554684874,5707.00
"TOI-3785 b",5.14000000,14.95000000,4.67473730000,3576.00
"TOI-1470 c",2.47000000,7.24000000,18.08816000000,3709.00
"K2-284 b",3.21425006,,4.79450362255,4258.32
"TOI-849 b",3.67717317,,0.76555236749,5254.39
"K2-77 b",2.47000000,,8.20075000000,5297.00
"WASP-138 b",12.21781000,387.75260000,3.63443300000,6272.00
"K2-18 b",2.46100000,7.20000000,32.94112000000,3449.00
"Kepler-495 b",6.62000000,,3.41303635300,5392.00
"TOI-1742 b",1.87711000,,21.26904220000,5707.00
"TOI-669 b",2.76254271,,3.94513385436,5818.30
"TOI-532 b",5.91206593,,2.32612053075,4139.69
"HATS-38 b",7.07996557,,4.37503722693,5508.16
"TOI-763 b",2.47492187,,5.60584043352,5541.94
"HD 5278 b",2.38798233,,14.33923144436,6062.68
"TIC 32032563 b",3.47739942,,13.83460487791,5567.93
"TIC 38825265 b",2.18869476,,3.31336980985,4375.52
"TIC 67686059 b",2.59125922,,3.52163529551,5090.09
"TIC 77552382 b",5.69176189,,3.51025904942,4981.07
"TIC 86380416 b",2.41236120,,6.04086434610,5723.74
"TIC 139702105 b",2.45316949,,6.83601903383,5742.35
"TIC 142589416 b",2.67899519,,2.09518466313,4396.27
"TIC 178172313 b",2.80405322,,4.37318161360,5405.59
"TIC 198190129 b",2.92284949,,7.94804910667,4377.53
"TIC 206466666 b",2.14817673,,9.10486865159,4620.30
"TIC 320419023 b",2.77280763,,5.26375651589,5703.36
"TIC 349520724 b",2.82626313,,7.94044635021,5098.60
"TIC 390586021 b",2.86009388,,2.74703755819,4434.81
"K2-266 c",0.70500000,0.29013072,7.81400000000,4285.00
"Kepler-444 b",0.50000000,,3.60011712000,5051.00
"Kepler-293 c",3.81000000,,54.15610780000,5798.00
"Kepler-289 c",11.59000000,132.00000000,125.85180000000,5990.00
"GJ 3470 b",4.83000000,13.90000000,3.33665000000,3600.00
"Kepler-491 b",8.54700000,,4.22538451200,5522.00
"TOI-837 b",9.16894621,120.45696625,8.32491130000,5995.00
"K2-117 b",2.03000000,,1.29156300000,3676.00
"K2-295 b",11.67860000,,4.02487350000,4492.00
"TOI-4010 d",6.54717871,,14.70916624006,4888.00
"K2-174 b",2.60000000,,19.56230700000,4455.00
"Kepler-762 b",13.01000000,,3.77055209800,6302.00
"HATS-1 b",14.59400000,589.55000000,3.44645900000,5870.00
"Kepler-41 b",10.24000000,,1.85555754000,5657.00
"Kepler-345 b",0.79000000,,7.41557859000,4386.00
"HATS-16 b",14.04766023,,2.68650638568,5738.00
"TOI-1011 b",1.44656000,,2.47050359144,5413.70
"Kepler-1656 b",4.87433891,,31.57868471121,5696.00
"WASP-82 b",18.15858000,371.86110000,2.70579000000,6480.00
"TOI-1011 b",1.45000000,4.04000000,2.47049800000,5475.00
"CoRoT-4 b",13.33871000,223.43449000,9.20205000000,6190.00
"HAT-P-37 b",13.20400000,371.52800000,2.79743600000,5500.00
"Kepler-8 b",14.83000000,,3.52249857300,6225.00
"Kepler-1388 d",2.43000000,,20.95681580000,3903.00
"Kepler-552 b",3.50000000,,5.26340760000,6045.00
"Kepler-1906 b",1.86000000,,7.36272124000,5868.00
"Kepler-1137 b",2.23000000,,23.92107910000,7143.00
"Kepler-1562 b",4.72000000,,64.27377520000,6362.00
"KOI-1599.01",1.90000000,4.60000000,20.44150000000,
"Kepler-1514 c",1.07100000,,10.51420148000,6194.00
"HIP 97166 b",2.63881000,,10.28888600000,5126.00
"Kepler-43 b",13.45000000,1026.55000000,3.02409500000,6041.00
"WASP-29 b",8.69818400,77.55052000,3.92271860000,
"Kepler-1517 b",9.76000000,,5.54608366500,7010.00
"WASP-29 b",8.63093000,73.10090000,3.92273000000,4800.00
"WASP-29 b",8.87752800,77.86835000,3.92271860000,4800.00
"HD 221416 b",9.17000000,60.50000000,14.27670000000,5080.00
"Kepler-1517 b",20.24000000,,5.54608366500,7358.00
"K2-285 e",1.95000000,10.70000000,14.76289000000,4975.00
"K2-27 b",4.74000000,30.20000000,6.77134700000,5246.00
"TOI-756 b",2.81000000,9.83000000,1.23924950000,3657.00
"TOI-125 b",2.75500000,,4.65382000000,5282.00
"TOI-763 b",2.40970880,,5.60577479919,5767.00
"TOI-125 c",2.62011000,,9.15494180000,5154.00
"TOI-125 c",2.75900000,6.63000000,9.15059000000,5320.00
"HATS-38 b",6.88232600,23.51942000,4.37502100000,5732.00
"TOI-763 b",2.28000000,9.79000000,5.60570000000,5450.00
"HD 5278 b",2.45000000,7.80000000,14.33915600000,6203.00
"TOI-532 b",5.59112064,,2.32663999021,3946.00
"TOI-1601 b",13.88795100,314.65170000,5.33175100000,5948.00
"Kepler-134 b",2.58000000,,5.31743541600,6068.00
"TOI-904 b",2.30961300,,10.87727481986,3992.00
"Kepler-487 b",11.31000000,,15.35876840300,5700.00
"K2-138 f",2.73000000,,12.75758000000,5283.00
"HD 110113 b",2.05000000,4.55000000,2.54100000000,5732.00
"WASP-66 b",15.58100000,737.33500000,4.08605200000,6580.00
"Kepler-45 b",11.03000000,,2.45524062000,3820.00
"K2-127 b",9.10000000,,3.58815800000,
"WASP-181 b",14.30491762,,4.51950894862,5887.00
"XO-7 b",15.52760000,,2.86413880000,6082.00
"TOI-559 b",12.23980000,,6.98390720000,5972.00
"Kepler-909 b",1.66000000,,13.93291548000,6026.00
"TOI-132 b",3.42000000,22.40000000,2.10970190000,5397.00
"Kepler-1651 b",1.76000000,,9.88515530000,3545.00
"Kepler-953 c",1.16000000,,9.10967112000,5688.00
"TOI-2207 b",11.15293580,203.41018048,8.00196800000,6101.00
"WASP-100 b",18.94321000,638.83830000,2.84937500000,6900.00
"K2-290 c",11.27625400,246.00042000,48.36685000000,6302.00
"XO-3 b",21.85751237,4211.22639275,3.19154260000,6429.00
"WASP-19 b",15.86070769,366.77398168,0.78883852000,5616.00
"NGTS-6 b",8.38889408,,0.88206242583,4669.00
"WASP-45 b",10.80996251,,3.12607509586,5100.00
"CoRoT-2 b",16.92270968,,1.74301433466,5529.00
"WASP-19 b",15.80466279,362.00655557,0.78883960000,5460.00
"V1298 Tau b",10.27000000,,24.13960000000,
"V1298 Tau e",8.74000000,,60.00000000000,
"TOI-813 b",7.21688318,,83.89624340958,5823.70
"TOI-813 b",6.71000000,,83.89110000000,5907.00
"WASP-19 b",15.80469000,362.32620000,0.79000000000,5503.00
"CoRoT-2 b",16.36514000,1134.65310000,1.74299350000,5598.00
"WASP-12 b",20.45642500,454.49690000,1.09142220000,6250.00
"WASP-5 b",13.17057500,506.93885000,1.62842460000,5770.00
"TOI-220 b",3.03000000,13.80000000,10.69526400000,5298.00
"TrES-3 b",14.62774500,607.05530000,1.30618640000,5650.00
"XO-3 b",13.98883200,3759.92890000,3.19152890000,6429.00
"TrES-3 b",14.97500000,607.03000000,1.30618581000,5650.00
"WASP-5 b",13.12573900,520.28771000,1.62842460000,5700.00
"WASP-5 b",12.18400000,502.15000000,1.62842790000,5700.00
"WASP-12 b",20.10000000,448.00000000,1.09142300000,6300.00
"TOI-451 c",3.10000000,,9.19252200000,5550.00
"TOI-451 d",3.93000000,10.20000000,16.36496200000,5490.00
"CoRoT-2 b",16.42116000,1051.97300000,1.74299640000,
"WASP-19 b",15.42358400,370.27195000,0.78883900000,
"WASP-45 b",11.11932800,318.46566000,3.12609600000,5100.00
"WASP-12 b",20.84874000,638.83830000,1.09142119000,6300.00
"WASP-114 b",15.00885100,562.24127000,1.54877430000,5940.00
"WASP-19 b",15.60292800,339.76027000,0.78883898900,5568.00
"XO-3 b",13.64100000,3747.06000000,3.19152390000,6429.00
